URL,음식이름,재료
"http://terms.naver.com//entry.nhn?docId=1989440&cid=42785&categoryId=44169
",LA갈비구이," 주재료 : LA 갈비 600g
 부재료 : 갈비찜 양념장(시판 갈비찜 양념장) 6큰술, 실파(송송 썬 실파) 3큰술, 실고추(약간), 통깨(약간)
"
"http://terms.naver.com//entry.nhn?docId=1991177&cid=42785&categoryId=42788
",갈비찜," 주재료 : 갈비 1kg, 당근 1개, 감자 2개, 표고버섯 4개, 대파 1/2대, 은행 10개, 대추 4개, 계란 1개, 물 6컵
 부재료 : 간장(양념장) 1/2컵, 설탕 2큰술, 물엿 1큰술, 맛 술 4큰술, 배 즙 3큰술, 생강즙 1 1/2큰술, 양파 즙 2큰술, 다진 마늘 2큰술, 다진 파 3큰술, 참기름 2큰술, 건 고추 1개, 후춧가루 약간
 재료설명 : 양념장 (간장 1/2컵)
"
"http://terms.naver.com//entry.nhn?docId=1988634&cid=42785&categoryId=42795
",마요네즈," 주재료 : 달걀노른자 2개(40g), 식초 1작은술(5ml, 또는 레몬즙), 식용유 1/2컵(100ml) 부재료 : 소금 약간 재료설명 : 소스재료 (달걀노른자 3개(30g), 식초 1작은술, 식용유 1/2컵(100ml), 소금 약간) 대체재료 : 식용유 → 올리브오일 (식용유 대신 올리브오일을 사용해도 된다.)"
"http://terms.naver.com//entry.nhn?docId=1991450&cid=42785&categoryId=42788
",취나물 된장무침," 주재료 : 취나물 200g, 소금 약간
 부재료 : 된장 2큰술, 물엿 1/2큰술, 설탕 1작은술, 청주 1작은술, 다진 마늘 1/2큰술, 다진 파 1큰술, 참기름 약간
"
"http://terms.naver.com//entry.nhn?docId=1989638&cid=42785&categoryId=44169
",버섯소스스테이크," 주재료 : 쇠고기(등심, 사방 12㎝, 1.5㎝ 두께) 600g
 부재료 : 양파 1개, 아스파라거스 2개, 파프리카 1개, 마늘 5쪽, 느타리버섯 50g, 버터 2큰술, 밀가루 2큰술, 토마토 페이스트 2큰술, A1 스테이크소스 2큰술, 우유 5큰술, 물 1컵, 설탕 1큰술, 오레가노(말린 오레가노) ½작은술, 소금(약간), 통후추(곱게 간 통후추 약간), 소금(약간), 후춧가루(약간), 올리브오일(약간)
 재료설명 : 마늘버섯소스 (마늘 5쪽, 느타리버섯 50g, 버터 2큰술, 밀가루 2큰술, 토마토 페이스트 2큰술, A1 스테이크소스 2큰술, 우유 5큰술, 물 1컵, 설탕 1큰술, 오레가노 ½작은술, 소금, 통후추), 쇠고기 밑간 (소금, 후춧가루, 올리브오일)
"
"http://terms.naver.com//entry.nhn?docId=1988413&cid=42785&categoryId=42795
",카레," 주재료 : 카레가루 100g, 감자 1개(200g), 당근 1/3개(70g), 양파 3/4개(150g), 새송이버섯 1개(70g), 쇠고기(안심) 200g 부재료 : 청주 1큰술(15ml), 물 4컵(800ml), 식용유 1큰술(15ml), 소금 1작은술(3g), 꿀 1작은술(3g), 녹말가루 1큰술(10g), 후추(후춧가루 약간) 대체재료 : 쇠고기 → 닭고기, 돼지고기"
"http://terms.naver.com//entry.nhn?docId=1992470&cid=42785&categoryId=42794
",톳나물밥," 주재료 : 불린 쌀 2컵, 톳 200g, 소금(약간)
 부재료 : 간장 2큰술, 고춧가루 1/2작은술, 설탕 1/2작은술, 참기름 1큰술, 깨소금 1큰술
 재료설명 : 양념장 (간장 2큰술, 고춧가루 1/2작은술, 설탕 1/2작은술, 참기름 1큰술, 깨소금 1큰술)
"
"http://terms.naver.com//entry.nhn?docId=1988128&cid=42785&categoryId=42795
",무쌈말이," 주재료 : 무쌈(시판용 무쌈) 150g, 쇠고기(잡채용) 200g, 달걀 2개(100g), 오이 1/2개(100g), 당근 1/3개(70g) 부재료 : 무순 20g, 쪽파 50g, 쇠고기양념(간장 2큰술(30ml), 설탕 2/3큰술(7g), 마늘(다진 마늘) 1큰술(10g), 소주 1큰술(15ml), 참기름 1큰술(15ml), 후추(후춧가루 약간)), 초고추장양념(고추장 2큰술(30g), 식초 1큰술(15ml), 설탕 2/3큰술(7g), 마늘 1작은술(3g))"
"http://terms.naver.com//entry.nhn?docId=1991299&cid=42785&categoryId=42788
",레드와인소스 스테이크," 주재료 : 스테이크용 쇠고기 400g, 양파 1/2개, 레드 와인 1/2컵, 설탕 1큰술, 발사믹 식초 3큰술
 부재료 : 소금 약간, 후춧가루 약간, 올리브유 적당량
"
"http://terms.naver.com//entry.nhn?docId=1988516&cid=42785&categoryId=42795
",고추장멸치볶음," 주재료 : 멸치(중멸치) 50g
 부재료 : 식용유 2큰술(30ml), 볶음양념(간장 1/2작은술(3ml), 고추장 1큰술(15g), 마늘(다진 마늘) 1작은술(3g), 대파(다진 대파) 1/2큰술(5g), 청양고추 1개(10g), 후춧가루(후춧가루 약간), 설탕 1큰술(10g)), 깨 1작은술(3g), 참기름 1큰술(15ml)
"
"http://terms.naver.com//entry.nhn?docId=1989854&cid=42785&categoryId=44169
",대추차," 주재료 : 대추 30개
 부재료 : 물 9컵, 꿀(약간(또는 설탕))
"
"http://terms.naver.com//entry.nhn?docId=1988134&cid=42785&categoryId=42795
",돼지고기 김치찌개," 주재료 : 배추김치(익은것) 2컵(300g), 돼지고기(찌개용 돼지고기) 200g
 부재료 : 두부 100g, 대파 10cm(20g), 참기름 1/2큰술(7ml), 간장(재래간장) 1/2큰술(7ml), 고춧가루 1큰술(5g), 김치국물 1/2컵(100ml), 다시마국물 2컵(400ml), 소주 1큰술(15ml), 마늘(다진마늘) 1큰술(10g),  후추(후춧가루 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988453&cid=42785&categoryId=42795
",돼지고기두루치기," 주재료 : 돼지고기(돼지목살) 400g
 부재료 : 양파 1/2개(100g), 양배추(손바닥크기) 2장(60g), 풋고추 1개(10g), 홍고추 1개(10g), 대파 20cm(40g), 당근 1/4개(50g), 양념(고추장 4큰술(60g), 고춧가루 1큰술(5g), 마늘(다진 마늘) 1큰술(10g), 간장 1큰술(15ml), 맛술 2/3큰술(8ml), 참기름 1/2작은술(3ml), 설탕 1큰술(10g), 생강가루 1작은술(3g), 후춧가루 약간), 식용유 1/2큰술(7ml)
"
"http://terms.naver.com//entry.nhn?docId=1993019&cid=42785&categoryId=42787
",식혜," 주재료 : 엿기름 3컵(240g), 밥(고슬밥) 2공기(400g) 부재료 : 설탕 1과 1/2컵(300g), 물 20컵(4L)"
"http://terms.naver.com//entry.nhn?docId=1988892&cid=42785&categoryId=44169
",말린고구마줄기나물볶음," 주재료 : 고구마줄기(말린 고구마줄기) 50g
 부재료 : 파(다진 파) 1큰술, 참기름 1큰술, 마늘(다진 마늘) 1작은술, 국간장 1작은술, 깨소금 1작은술, 소금(약간), 실고추채(약간), 물 3큰술
"
"http://terms.naver.com//entry.nhn?docId=1990130&cid=42785&categoryId=42798
",오징어채무침," 주재료 : 오징어채 100g, 참기름 1숟가락, 통깨 0.3숟가락
 부재료 : 고추장 3숟가락, 조청 3숟가락, 생강즙 0.1숟가락, 다진 마늘 0.2숟가락, 청주 0.5숟가락, 간장 0.2숟가락
 재료설명 : 고추장 소스 (고추장 3숟가락, 조청 3숟가락, 생강즙 0.1숟가락, 다진 마늘 0.2숟가락, 청주 0.5숟가락, 간장 0.2숟가락)
"
"http://terms.naver.com//entry.nhn?docId=1988452&cid=42785&categoryId=42795
",연어스테이크," 주재료 : 연어(스테이크 용) 360g
 부재료 : 소금(소금 약간), 후춧가루(후춧가루 약간), 버터 4큰술(40g), 밀가루 4큰술(20g), 레몬즙 2큰술(30ml), 로즈메리(로즈메리 약간), 시금치 1/2줌(25g), 화이트와인 2큰술(30ml), 우유 1컵(200ml), 생크림 1큰술(15ml), 아몬드(아몬드 가루) 4큰술(40g) 
"
"http://terms.naver.com//entry.nhn?docId=1988996&cid=42785&categoryId=44169
",말린호박나물볶음," 주재료 : 호박(말린 호박) 50g
 부재료 : 파(다진 파) 1큰술, 국간장 1큰술, 들기름 1큰술, 마늘(다진 마늘) 1작은술, 깨소금 1작은술, 소금(약간), 쌀뜨물 ½컵
"
"http://terms.naver.com//entry.nhn?docId=1988148&cid=42785&categoryId=42795
",육원전," 주재료 : 쇠고기(다진 것) 150g, 두부 100g
 부재료 : 달걀 2개(100g), 밀가루 3큰술(15g), 참기름 1큰술(15ml), 식용유 2큰술(30ml), 대파(다진 대파) 2큰술(20g), 마늘(다진 마늘) 1큰술(10g), 청주 1큰술(15ml), 후춧가루(후춧가루 약간), 소금(소금 약간), 참기름 1작은술(5ml)
"
"http://terms.naver.com//entry.nhn?docId=1988761&cid=42785&categoryId=42787
",무말랭이무침," 주재료 : 무말랭이 1컵(25g)
 부재료 : 미나리 1/5줌(10g), 양념(간장 2/3큰술(8ml), 설탕 1/2큰술(5g), 물엿 1/2큰술(5g), 멸치액젓 1작은술(5ml), 고춧가루 1과 1/2큰술(7g), 대파(다진 파) 1/2큰술(5g), 마늘(다진 마늘) 1작은술(3g), 참기름 1작은술(5ml)), 깨(깨 약간)
"
"http://terms.naver.com//entry.nhn?docId=1988119&cid=42785&categoryId=42795
",족발," 주재료 : 돼지족 4kg 부재료 : 양파 1개(200g), 대파 1뿌리(100g), 생강(마늘크기) 6톨(30g), 마늘 10쪽(50g), 감초 30g, 엄나무 30g, 후추(통후추) 2큰술(20g), 간장 2컵(400ml), 물엿 1/2컵(100ml), 흑설탕 5큰술(50g), 건고추 5개(5g), 물 20컵(4L), 인스턴트 커피 1큰술(10g), 월계수잎 3장(3g), 정향 약간(생략가능), 된장 2큰술(30g), 새우젓 2큰술(20g), 청양고추(다진 것) 1큰술(10g), 마늘(다진 마늘) 1작은술(3g), 고춧가루(고춧가루 약간), 깨(깨 약간)"
"http://terms.naver.com//entry.nhn?docId=1988476&cid=42785&categoryId=42795
",삼선누룽지탕," 주재료 : 누룽지(찹쌀 누룽지) 200g
 부재료 : 죽순 40g, 표고버섯 1개(30g), 청경채 1개(30g), 초고버섯 30g, 해삼 1개(40g), 새우(중하) 2마리(40g), 오징어 1/2마리(100g), 조개관자 700g, 식용유 2컵(400ml), 대파(대파 흰 부분) 5cm(10g), 생강(마늘 크기) 1톨(5g), 마늘 2쪽(10g), 청주 1큰술(15ml), 간장 1큰술(15ml), 닭육수 2컵(400ml), 후추 약간, 굴소스 3큰술(30g), 녹말물 2큰술(녹말가루 2큰술 + 물 2큰술), 참기름 1큰술(15ml), 치킨파우더 1과 1/2큰술(15g), 식용유 1큰술(15ml)
"
"http://terms.naver.com//entry.nhn?docId=1988383&cid=42785&categoryId=42787
",표고버섯전," 주재료 : 표고버섯(건표고버섯) 10개(30g), 쇠고기(다진 것) 50g
 부재료 : 밀가루 4큰술(20g), 달걀 1개(60g), 간장 1/2큰술(7ml), 설탕 1작은술(3g), 참기름 작은술(5ml), 마늘(다진 마늘) 1작은술(3g), 대파(다진 파) 1작은술(3g), 깨소금 약간, 식용유 1큰술(15ml), 소금 약간
"
"http://terms.naver.com//entry.nhn?docId=1988429&cid=42785&categoryId=42795
",야채죽," 주재료 : 쌀 2/3컵(100g), 당근(다진 당근) 1큰술(10g), 시금치(데친 시금치) 1/2줌(25g) 부재료 : 물 3컵(600ml), 소금(소금 약간), 참기름(참기름 약간) 재료설명 : 야채에서 수분이 나오는 것을 제거하기 위해 시금치는 데쳐서 준비한다."
"http://terms.naver.com//entry.nhn?docId=1988182&cid=42785&categoryId=42795
",토마토스파게티," 주재료 : 스파게티 200g, 토마토(토마토홀 통조림) 550g 부재료 : 양파 1/4개(50g), 마늘 2쪽(10g), 올리브유(올리브유 약간), 페페론치노 약간(생략가능), 베이컨 5줄(70g), 바질 10장(5g), 후추(후춧가루 약간), 소금(소금 약간) 대체재료 : 베이컨 → 각종 햄 (개인 기호에 맞춰 햄으로 조리하여도 좋다.)"
"http://terms.naver.com//entry.nhn?docId=1988675&cid=42785&categoryId=42787
",떡갈비," 주재료 : 소갈비 400g 부재료 : 양념 재료(간장 2큰술(30ml), 대파(다진 대파) 10cm (20g), 마늘(다진 마늘) 1큰술(10g), 설탕 1과 1/2큰술(15g), 후추(후춧가루 약간), 참기름 1큰술(15ml), 깨 약간, 청주 1큰술(15ml))"
"http://terms.naver.com//entry.nhn?docId=1990069&cid=42785&categoryId=42798
",갈비찜," 주재료 : 소갈비 500g, 무 1/6개, 당근 1/2개, 밤 5톨, 양파 1/2개, 대파 2대, 마늘 5쪽, 생강 1/2톨
 부재료 : 간장 4숟가락, 설탕 1숟가락, 다진 파 2숟가락, 다진 마늘 1숟가락, 청주 1숟가락, 조청 2숟가락, 참기름 1숟가락, 배즙 5숟가락, 후춧가루(약간)
 재료설명 : 갈비 양념 (간장 4숟가락, 설탕 1숟가락, 다진 파 2숟가락, 다진 마늘 1숟가락, 청주 1숟가락, 조청 2숟가락, 참기름 1숟가락, 배즙 5숟가락, 후춧가루)
"
"http://terms.naver.com//entry.nhn?docId=1989309&cid=42785&categoryId=44169
",참치김치찌개," 주재료 : 참치(통조림) 1통, 신 김치 200g
 부재료 : 양파 ½개, 들기름 1작은술, 마늘(다진 마늘) 1큰술, 맛술 1큰술, 고춧가루(고운 고춧가루) 1큰술, 다시마(우린 물) 4컵, 간장(약간), 후춧가루(약간)
"
"http://terms.naver.com//entry.nhn?docId=1988570&cid=42785&categoryId=42795
",된장찌개," 주재료 : 된장(시판용 된장) 2큰술(20g), 멸치(국물용 멸치) 20마리(20g), 물 3컵(600ml), 고춧가루 약간, 무 35g, 청양고추 1개(10g), 애호박 1/9개(30g), 두부 50g, 팽이버섯 20g
 부재료 : 대파 5cm(10g), 마늘(다진 마늘) 1/2큰술(5g)
 대체재료 :(1) 된장 → 집된장 (집된장으로 국을 끓여도 좋으나 된장의 짜기가 다르므로 된장의 양은 가감하여야 한다.)(2) 무 → 감자 (무 대신 감자로 대체해도 좋다.)
"
"http://terms.naver.com//entry.nhn?docId=1988865&cid=42785&categoryId=42795
",맛간장," 주재료 : 간장 1/4컵(50ml)
 부재료 : 청주 1/4컵(50ml), 맛술 1/4컵(50ml), 설탕 1큰술(10g), 물 1/4컵(50ml), 레몬 1/2개, 마늘 2쪽(10g)
"
"http://terms.naver.com//entry.nhn?docId=1988338&cid=42785&categoryId=42795
",새송이버섯전," 주재료 : 새송이버섯 1개(100g)
 부재료 : 밀가루 2큰술(10g), 달걀 1개(50g), 밑간(소금 약간, 참기름 1큰술(15ml)), 식용유 2큰술(30ml)
"
"http://terms.naver.com//entry.nhn?docId=1988177&cid=42785&categoryId=42795
",소불고기전골," 주재료 : 쇠고기 300g
 부재료 : 팽이버섯 20g, 느타리버섯 2줌(100g), 표고버섯 2개(50g), 쑥갓 1줌(50g), 배추1장(50g), 다시마 10×10cm 1장, 물 4컵(800ml), 두부 100g, 대파 20cm(40g), 마늘(다진 마늘) 1큰술(10g), 생강즙(생강즙 약간), 홍고추 1개(10g), 간장(재래간장) 1과 1/2큰술(22ml), 소금(소금 약간), 쇠고기 양념(배 1/8개(50g), 대파 5cm(10g), 설탕 2큰술(2g), 다진마늘 1작은술(3g), 간장 3큰술(45ml), 참기름 1큰술(15ml), 후춧가루 약간, 맛술 1큰술(15ml))
"
"http://terms.naver.com//entry.nhn?docId=1988065&cid=42785&categoryId=42795
",벨기에와플," 주재료 : 밀가루(강력분) 150g, 밀가루(박력분) 100g, 이스트(인스턴트 이스트) 5g
 부재료 : 생크림 3큰술(45ml), 우유 3큰술(45ml), 설탕 50g, 달걀 30g, 버터 60g, 소금 2g
"
"http://terms.naver.com//entry.nhn?docId=1991193&cid=42785&categoryId=42788
",계란찜," 주재료 : 계란 4개, 다시마 물 2컵, 소금 2작은술
 부재료 : 물(다시마 물) 5컵, 다시마(5×5cm) 1조각
 재료설명 : 다시마 물 (물 5컵)
"
"http://terms.naver.com//entry.nhn?docId=1991386&cid=42785&categoryId=42788
",쌀국수," 주재료 : 마른 쌀국수 160g, 물 10컵, 조미양념가루 4큰술, 숙주 200g, 청양 고추 1개, 홍 고추 1개, 대파 1대, 칠리소스 약간, 고수 약간, 레몬즙 약간, 후춧가루 약간
 부재료 : 양파(양파 초절임) 1개, 소금 2작은술, 식초 4큰술, 설탕 2큰술, 물 6큰술
 재료설명 : 양파 초절임 (양파 1개)
"
"http://terms.naver.com//entry.nhn?docId=1988191&cid=42785&categoryId=42795
",참치김치볶음밥," 주재료 : 배추김치 1/2컵(75g), 밥 1공기(200g), 참다랑어(참치 통조림) 3/4캔(75g), 대파(다진 대파) 1큰술(10g), 식용유 3큰술(45ml), 소금(소금 약간), 참기름 1큰술(15ml)
 부재료 : 후춧가루 약간, 깨소금 약간
"
"http://terms.naver.com//entry.nhn?docId=1990294&cid=42785&categoryId=42799
",메추리알장조림과 닭가슴살," 주재료 : 삶아 깐 메추리알 450g, 닭가슴살 2장, 건표고버섯 5장, 물 1컵, 마른 다시마(5×5㎝) 1장, 마늘 3쪽
 부재료 : 간장 6큰술, 청주 2큰술, 설탕 2큰술, 생강즙 1작은술, 물엿 2큰술, 통깨(조금) 조금
 재료설명 : 조림장 (간장 6큰술, 청주 2큰술, 설탕 2큰술, 생강즙 1작은술, 물엿 2큰술, 통깨 조금)
"
"http://terms.naver.com//entry.nhn?docId=1988500&cid=42785&categoryId=42795
",김치낙지수제비," 주재료 : 낙지 4마리(400g), 배추김치 1과 1/3컵(200g), 밀가루반죽(밀가루 2컵(200g), 물 1컵(200ml, 반죽용),  소금 약간)
 부재료 : 청양고추 2개(20g), 대파 10cm(20g), 마늘(다진 마늘) 1/2큰술(5g), 소금 1/2큰술(5g), 후추(후춧가루 약간), 물 200ml, 식용유 2ml, 소금 약간, 물 9컵(1800ml), 육수(멸치(국물용 멸치) 20마리(20g), 대파 10cm(20g)), 배추김치양념(고춧가루 1과 1/2큰술(7g), 참기름 1작은술(5ml))
"
"http://terms.naver.com//entry.nhn?docId=1988463&cid=42785&categoryId=42795
",무말랭이," 주재료 : 무말랭이 60g, 고춧잎(마른 고춧잎) 20g
 부재료 : 양념(물엿 7큰술(70g), 간장 3과 1/2큰술(37ml), 마늘(다진 마늘) 2작은술(6g), 고춧가루 5큰술(25g), 깨(깨 약간)
"
"http://terms.naver.com//entry.nhn?docId=1990994&cid=42785&categoryId=42792
",버섯들깨탕," 주재료 : 검은콩 두유 2컵, 물 4컵, 표고버섯 6개, 팽이버섯 1/2봉, 참타리버섯 60g, 대파 1대, 멸치(국물용) 15마리, 다시마 1장, 들깨가루 6큰술, 소금 약간
 부재료 : 진간장 2큰술, 마늘(다진 것) 1큰술, 참기름 1큰술
 재료설명 : 버섯 밑간 양념 (진간장 2큰술, 마늘 1큰술, 참기름 1큰술)
"
"http://terms.naver.com//entry.nhn?docId=1989155&cid=42785&categoryId=44169
",연근튀김," 주재료 : 연근 250g
 부재료 : 쪽파 5대, 홍고추 2개, 마늘 5쪽, 식초 1큰술, 녹말가루 2큰술, 튀김가루 5큰술, 달걀흰자 1개, 튀김기름(약간), 소금(약간)
"
"http://terms.naver.com//entry.nhn?docId=1988514&cid=42785&categoryId=42795
",굴미역국," 주재료 : 굴 100g, 건미역 5g, 물 2와 1/2컵(500ml)
 부재료 : 참기름 15ml, 간장(재래간장) 30ml, 마늘 7g
 대체재료 :(1) 참기름 → 들기름 (생선을 사용한 미역국에는 들기름도 많이 이용되고 있으므로 개인의 기호에 따라 참기름 대신 들기름을 사용하여도 무방하다.)(2) 간장 → 소금 (재래간장이 없거나 진한 맛보다는 깨끗한 맛을 원하면 소금으로 간을 맞춰도 된다.)
"
"http://terms.naver.com//entry.nhn?docId=1988565&cid=42785&categoryId=42795
",호두멸치볶음," 주재료 : 멸치(중멸치) 40g, 호두 40g
 부재료 : 식용유 2큰술(30ml), 볶음 양념(간장 1큰술(15ml), 설탕 1큰술(10g), 물엿 1큰술(10g), 대파(다진 대파) 2/3큰술(7g), 깨 1/2작은술(2g), 후춧가루(후춧가루 약간)), 마늘(다진 마늘) 2/3큰술(7g), 참기름 1큰술(15ml)
 대체재료 : 멸치 → 잔멸치 (중멸치의 비릿한 맛이 싫으면 잔멸치로 대체하여도 좋다.)
"
"http://terms.naver.com//entry.nhn?docId=1988190&cid=42785&categoryId=42795
",누룽지," 주재료 : 밥 1공기(200g)
 부재료 : 물 2큰술(30ml)
"
"http://terms.naver.com//entry.nhn?docId=1991189&cid=42785&categoryId=42788
",계란 쇠고기 장조림," 주재료 : 쇠고기(홍두깨살) 600g, 대파 1대, 마늘 4쪽, 청주 2큰술, 계란 4개, 물 4컵
 부재료 : 진 간장 2/3컵, 통후추 1/2작은술, 설탕 1/4컵, 건 고추 1개
"
